id,title,price,url,image_url,series,processor,graphics,memory,storage,display,wifi,battery,others
21S8CTO1WWMY3,ThinkPad L14 Gen 6 (AMD),6542.39,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-6-14-inch-amd/21s8cto1wwmy3,https://p4-ofp.static.pub//fes/cms/2025/04/18/eydf1b3l6ut1pj7gy86mgmlgfak1dj953243.png,All Laptops,AMD Ryzen™ 5 PRO 215 Processor (3.20 GHz up to 4.70 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad L14 Gen 6 (AMD) is a reliable laptop designed for business professionals. It features a 14"" WUXGA anti-glare display, AMD Ryzen™ 5 PRO processor, 16GB DDR5 memory, and 256GB SSD storage for efficient multitasking."
21WXCTO1WWMY2,ThinkPad T16 Gen 5 (AMD),6595.28,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t16-gen-5-16-inch-amd-laptop/21wxcto1wwmy2,https://p4-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/LEN101T0157/lenovo-thinkpad-t16-gen-5-16-amd-pdp-gallery-1.da7455b4c894aa27.png,All Laptops,AMD Ryzen™ AI 7 PRO 450 Processor (2.00 GHz up to 5.10 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T16 Gen 5 (AMD) offers a powerful AMD Ryzen™ AI 7 PRO 450 processor and 16GB DDR5 memory for seamless multitasking. Its 16"" WUXGA anti-glare display ensures crisp visuals, while the 256GB SSD provides ample storage. Ideal for business professionals, it features a durable design, long battery life, and advanced connectivity options like Wi-Fi 7 and Bluetooth® 5.4."
21R5CTO1WWMY3,ThinkPad L13 Gen 6,6631.93,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l13-gen-6-13-inch-intel/21r5cto1wwmy3,https://p4-ofp.static.pub//fes/cms/2025/05/20/0yvpr0wde29bz201wd248c79u4lh5n780000.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"13.3"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad L13 Gen 6 features a 13.3"" WUXGA display with anti-glare and 400 nits brightness for clear visuals. Powered by an Intel® Core™ Ultra 5 processor, 16 GB memory, and 256 GB SSD, it ensures smooth performance for business professionals."
83Q6CTO1WWMY2,"Legion 5a (15"", Gen 11)",6673.22,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/lenovo-legion-5a-gen-11-15-inch-amd/83q6cto1wwmy2,https://p2-ofp.static.pub/ShareResource/optimized/pdp/legion/legion-5-series/len101g0048/lenovo-legion-5a-gen-11-15-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI 7 450 Processor (2.00 GHz up to 5.10 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Legion Ultimate Support | The Legion 5a (15"", Gen 11) is a high-performance gaming laptop with an AMD Ryzen™ AI 7 450 processor and NVIDIA® GeForce RTX™ 5050 GPU. It features a stunning 15.3"" WQXGA OLED display with 165Hz refresh rate, 16GB DDR5 memory, and 512GB SSD storage, perfect for gamers."
21SECTO1WWMY2,ThinkPad L14 Gen 6 (AMD),6742.33,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l14-gen-6-14-inch-amd/21secto1wwmy2,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-l-series/len101t0144/lenovo-thinkpad-l14-gen-6-14-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI 5 PRO 340 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad L14 Gen 6 (AMD) is a reliable laptop designed for business and everyday use. It features a powerful AMD Ryzen™ AI 5 PRO 340 processor, 16GB DDR5 memory, and a 512GB SSD for seamless multitasking and storage."
21SCCTO1WWMY3,ThinkPad L16 Gen 2 (AMD),6812.99,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l16-gen-2-16-inch-amd/21sccto1wwmy3,https://p1-ofp.static.pub//fes/cms/2025/04/21/makdqm5aw9nt9u39zvsdb8jipgb5dp037842.png,All Laptops,AMD Ryzen™ 5 PRO 215 Processor (3.20 GHz up to 4.70 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),1 TB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad L16 Gen 2 (AMD) offers powerful performance with an AMD Ryzen™ 5 PRO processor and 16GB DDR5 memory. Its 16"" WUXGA anti-glare display ensures clear visuals, while the 1TB SSD provides ample storage. Ideal for business professionals seeking reliability."
83QRCTO1WWMY2,"Yoga Slim 7x (14"", Gen 11) Snapdragon",6825.04,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7x-gen-11-14-inch-snapdragon/83qrcto1wwmy2,https://p4-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-1.88d7cb72e79c4be9.png,All Laptops,Snapdragon® X2 Elite X2E-80-100 Processor (4.70 GHz),Integrated Graphics,32 GB LPDDR5X-9523MT/s (Soldered),512 GB SSD M.2 2242 PCIe Gen4 QLC,"14"" WUXGA (1920 x 1200), OLED, Glare, Touch, HDR 500 True Black, 100%DCI-P3, 400 nits, 60Hz, Glass",,,"OS: Windows 11 Pro Arm64 | Warranty: 1 Year PremiumCare | The Yoga Slim 7x (14"", Gen 11) Snapdragon offers a sleek design with a stunning 14"" OLED touch display for vibrant visuals. Equipped with 32GB memory, 512GB SSD storage, and Wi-Fi 7, it ensures seamless performance for creators and everyday use."
21R7CTO1WWMY3,ThinkPad L13 2-in-1 Gen 6,6978.99,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadl/lenovo-thinkpad-l13-2-in-1-gen-6-13-inch-intel-laptop/21r7cto1wwmy3,https://p4-ofp.static.pub//fes/cms/2025/05/20/04mra1yiq86w2l3vunxx1d63mav6ve640315.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2242 PCIe Gen4 TLC Opal,"13.3"" WUXGA (1920 x 1200), IPS, Anti-Reflection/Anti-Smudge, Touch, 100%sRGB, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad L13 2-in-1 Gen 6 offers a versatile design with a 13.3"" touch display and anti-reflection technology. Powered by Intel® Core™ Ultra 5, 16GB memory, and 256GB SSD, it's ideal for students seeking performance and portability."
83Q7CTO1WWMY2,"Legion 5a (15"", Gen 11)",6994.88,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/legion-5a-gen-11-15-inch-amd/83q7cto1wwmy2,https://p2-ofp.static.pub//fes/cms/2025/12/17/5v95avnoknpvyce23jqwlyl9vl1866297036.png,All Laptops,AMD Ryzen™ 7 250 Processor (3.30 GHz up to 5.10 GHz),NVIDIA® GeForce RTX™ 5070 Laptop GPU 8GB GDDR7,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC,"15.3"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Legion Ultimate Support | The Legion 5a (15"", Gen 11) offers powerful performance with AMD Ryzen™ 7 and NVIDIA® GeForce RTX™ 5070 graphics. Its 15.3"" OLED display delivers stunning visuals with HDR 1000 True Black, 165Hz refresh rate, and 100% DCI-P3 color accuracy, perfect for gamers."
83SLCTO1WWMY2,Lenovo LOQ 15IPH11,6994.71,https://www.lenovo.com/my/en/p/laptops/loq-laptops/lenovo-loq-15iph11-(intel)-laptop/83slcto1wwmy2,https://p4-ofp.static.pub/ShareResource/optimized/pdp/loq/loq-15-series/len101q0017/loq-15iph11-gallery1.png,All Laptops,Intel® Core™ Ultra 7 355 Processor (LPE-cores up to 3.50 GHz P-cores up to 4.70 GHz),NVIDIA® GeForce RTX™ 5060 Laptop GPU 8GB GDDR7,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 QLC,"15.3"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 100%sRGB, 300 nits, 165Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Carry-in | The Lenovo LOQ 15IPH11 laptop is designed for gamers with Intel Core Ultra processors and NVIDIA GeForce RTX graphics. Its lightweight, sleek design ensures portability, while advanced features like Nahimic Audio and Xbox Game Pass enhance gaming experiences."
83QKCTO1WWMY2,"Yoga Slim 7i Ultra Aura Edition (14"",  Gen 11)",7019.51,https://www.lenovo.com/my/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7i-ultra-gen-11-aura-edition-14-inch-intel/83qkcto1wwmy2,https://p3-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0064/lenovo-yoga-slim-7i-ultra-gen-11-aura-edition-14-gallery-1.e9ad0b26a98208a5.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,32 GB LPDDR5X-7467MT/s (Soldered),1 TB SSD M.2 2242 PCIe Gen4 TLC,"14"" 2.8K (2880 x 1800), OLED, Glare, Touch, HDR 1000 True Black, 100%DCI-P3, 1100 nits (HDR Peak)/500 nits (SDR Typical), 120Hz, Glass",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year PremiumCare | The Yoga Slim 7i Ultra Aura Edition offers a stunning 14"" 2.8K OLED touchscreen with vibrant colors and smooth 120Hz refresh rate. With 32GB memory, 1TB SSD storage, and a lightweight design, it's perfect for creators seeking performance and portability."
21QJCTO1WWMY3,ThinkPad T14 Gen 6 (AMD),7033.33,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14-gen-6-14-inch-amd/21qjcto1wwmy3,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0116/lenovo-thinpad-t14-gen-6-14-amd-pdp-gallery-1.3efdbad1b181ddc3.png,All Laptops,AMD Ryzen™ AI 5 PRO 340 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad T14 Gen 6 (AMD) is a reliable laptop designed for business professionals. It features a powerful AMD Ryzen™ AI 5 PRO processor, 16GB DDR5 memory, and a vibrant 14"" WUXGA display for enhanced productivity."
21XGCTO1WWMY2,ThinkPad P16s Gen 5 (AMD),7095.76,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/lenovo-thinkpad-p16s-gen-5-16-inch-amd-mobile-workstation/21xgcto1wwmy2,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-p-series/LEN101T0173/thinkpad-p16s-gen-5-16-inch-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI 5 PRO 440 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (CAMM2),512 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad P16s Gen 5 (AMD) offers powerful performance with an AMD Ryzen™ AI 5 PRO processor and 16GB memory. Its 16"" WUXGA anti-glare display ensures clear visuals, while features like fingerprint reader and Wi-Fi 7 enhance security and connectivity for professionals."
21QNCTO1WWMY3,ThinkPad T16 Gen 4 (AMD),7136.53,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t16-gen-4-16-inch-amd/21qncto1wwmy3,https://p4-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0121/lenovo-thinkpad-t16-gen4-16-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI 5 PRO 340 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad T16 Gen 4 (AMD) is a reliable laptop designed for business professionals. It features a powerful AMD Ryzen™ AI 5 PRO 340 processor, 16GB DDR5 memory, and 256GB SSD storage, ensuring smooth multitasking and fast performance."
21QCCTO1WWMY2,ThinkPad T14 Gen 6,7138.39,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14-gen-6-14-inch-intel/21qccto1wwmy2,https://p3-ofp.static.pub//fes/cms/2025/04/08/zpltu7p9bnttxx4pxdiqtfbnhjc0pg787928.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad T14 Gen 6 offers a robust design, a premium keyboard, and a 14-inch anti-glare display for seamless productivity. Users praise its exceptional keyboard and performance, making it ideal for professionals handling demanding workloads."
83F1CTO1WWMY3,"Legion 5 (15'', Gen 10)",7200.92,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/lenovo-legion-5-gen-10-15-inch-amd/83f1cto1wwmy3,https://p4-ofp.static.pub/ShareResource/optimized/pdp/legion/legion-5-series/len101g0047/lenovo-legion-5-gen-10-15-amd-pdp-gallery-1.png,All Laptops,AMD Ryzen™ AI 7 350 Processor (2.00 GHz up to 5.00 GHz),NVIDIA® GeForce RTX™ 5050 Laptop GPU 8GB GDDR7,24 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC,"15.1"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 600 True Black, 100%DCI-P3, 500 nits, 165Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Legion Ultimate Support | The Legion 5 (15'', Gen 10) delivers high-performance gaming with an AMD Ryzen™ AI 7 350 processor and NVIDIA® GeForce RTX™ 5050 GPU. Its 15.1"" WQXGA OLED display offers stunning visuals with HDR 600 True Black and 165Hz refresh rate, perfect for immersive gameplay."
83F0CTO1WWMY3,"Legion 5i (15"", Gen 10)",7210.09,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-series/lenovo-legion-5i-gen-10-15-inch-intel/83f0cto1wwmy3,https://p2-ofp.static.pub//fes/cms/2025/04/14/dmwa5bmukcg6gb3erzii12khrfho4p776428.png,All Laptops,Intel® Core™ Ultra 7 255HX Processor (E-cores up to 4.50 GHz P-cores up to 5.20 GHz),NVIDIA® GeForce RTX™ 5060 Laptop GPU 8GB GDDR7,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC,"15.1"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 600 True Black, 100%DCI-P3, 500 nits, 165Hz",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Legion Ultimate Support | The Legion 5i (15"", Gen 10) offers a stunning OLED display, powerful performance, and a premium, durable design. Users praise its vibrant screen and smooth performance, making it ideal for gamers and creators seeking high-quality visuals."
21QECTO1WWMY2,ThinkPad T16 Gen 4,7267.23,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t16-gen-4-16-inch-intel/21qecto1wwmy2,https://p1-ofp.static.pub//fes/cms/2025/04/04/mcrpgl1ztpqm4g7xjfm3d893xu4igg481572.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"16"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad T16 Gen 4 offers exceptional performance, a durable build, and a crisp 16-inch display for productivity. Users praise its reliability, lightweight design, and all-day battery life, making it ideal for business professionals."
21TBCTO1WWMY2,ThinkPad T14s Gen 6 (AMD),7290.80,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14s-gen-6-14-inch-amd-laptop/21tbcto1wwmy2,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-t-series/len101t0109/lenovo-thinkpad-t14s-gen-6-14-amd-laptop-pdp-gallery-1.677671b4495bc92d.png,All Laptops,AMD Ryzen™ AI 5 PRO 340 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad T14s Gen 6 (AMD) offers a lightweight design with a 14"" WUXGA anti-glare display for clear visuals. Powered by an AMD Ryzen™ AI 5 PRO processor, it includes 16GB memory, 256GB SSD storage, and MediaTek Wi-Fi 7 for seamless connectivity, ideal for business professionals."
83F3CTO1WWMY3,"Legion Pro 5i (16'', Gen 10)",7385.09,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-pro-series/legion-pro-5i-gen-10-16-inch-intel/83f3cto1wwmy3,https://p2-ofp.static.pub//fes/cms/2025/10/13/ogyuq0nxb7v3i6ow4r6w85ovvt98zf968017.png,All Laptops,Intel® Core™ Ultra 7 255HX Processor (E-cores up to 4.50 GHz P-cores up to 5.20 GHz),NVIDIA® GeForce RTX™ 5060 Laptop GPU 8GB GDDR7,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Legion Ultimate Support | The Legion Pro 5i (16'', Gen 10) offers exceptional gaming performance with a stunning 16"" OLED display and advanced cooling. Users praise its powerful performance, vibrant display, and quiet operation, making it ideal for gamers seeking top-tier experiences."
21QLCTO1WWMY3,ThinkPad P14s Gen 6 (AMD),7454.07,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadp/thinkpad-p14s-gen-6-14-inch-amd-mobile-workstation/21qlcto1wwmy3,https://p1-ofp.static.pub/ShareResource/optimized/pdp/thinkpad/thinkpad-p-series/len101t0118/thinkpad-p14s-gen-6-14-amd-gallery-1.png,All Laptops,AMD Ryzen™ AI 5 PRO 340 Processor (2.00 GHz up to 4.80 GHz),Integrated Graphics,16 GB DDR5-5600MT/s (SODIMM) - (2 x 8 GB),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad P14s Gen 6 (AMD) offers a powerful AMD Ryzen™ AI 5 PRO 340 processor and 16GB DDR5 memory for seamless multitasking. Its 14"" WUXGA IPS anti-glare display delivers crisp visuals, while the lightweight design and 256GB SSD ensure portability and fast storage, ideal for business professionals."
83F2CTO1WWMY3,"Legion Pro 5 (16"", Gen 10)",7474.47,https://www.lenovo.com/my/en/p/laptops/legion-laptops/legion-pro-series/legion-pro-5-gen-10-16-inch-amd/83f2cto1wwmy3,https://p4-ofp.static.pub//fes/cms/2025/04/04/jiji2singllsx0ge6te3pq1uxsghqs412326.png,All Laptops,AMD Ryzen™ 9 9955HX Processor (2.50 GHz up to 5.40 GHz),NVIDIA® GeForce RTX™ 5060 Laptop GPU 8GB GDDR7,16 GB DDR5-5600MT/s (SODIMM),512 GB SSD M.2 2242 PCIe Gen4 TLC,"16"" WQXGA (2560 x 1600), OLED, Glare, Non-Touch, HDR 1000 True Black, 100%DCI-P3, 500 nits, 165Hz, Low Blue Light",,,"OS: Windows 11 Home Single Language 64 | Warranty: 1 Year Legion Ultimate Support | The Legion Pro 5 (16"", Gen 10) offers a stunning 16"" OLED display, powerful AMD Ryzen™ 9 processor, and NVIDIA® GeForce RTX™ 5060 GPU. Users praise its exceptional performance, vibrant display, and premium build, making it ideal for gamers and creative professionals."
21R1CTO1WWMY2,ThinkPad T14s Gen 6,7513.30,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/lenovo-thinkpad-t14s-gen-6-14-inch-intel/21r1cto1wwmy2,https://p4-ofp.static.pub//fes/cms/2025/05/05/y975qkyrr8i7k8dfffmh1dgcr4sv51169730.png,All Laptops,Intel® Core™ Ultra 5 225U Processor (E-cores up to 3.80 GHz P-cores up to 4.80 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Glare, Non-Touch, 45%NTSC, 400 nits, 60Hz",,,"OS: Windows 11 Home 64 | Warranty: 3 Years Premier Support AI | The ThinkPad T14s Gen 6 offers a sleek design with a 14"" WUXGA anti-glare display for clear visuals. Powered by Intel® Core™ Ultra 5 processor, 16GB memory, and 256GB SSD, it ensures smooth performance for business professionals."
21YYCTO1WWMY2,ThinkPad T14s 2-in-1 Gen 2,7575.13,https://www.lenovo.com/my/en/p/laptops/thinkpad/thinkpadt/thinkpad-t14s-2-in-1-gen-2-14-inch-intel/21yycto1wwmy2,https://p3-ofp.static.pub/ShareResource/optimized/thinkpad/thinkpad-t/len101t0163/lenovo-thinkpad-t14s-2-in-1-gen-2-14-intel-pdp-gallery-1.73e2782809d66f1a.png,All Laptops,Intel® Core™ Ultra 5 325 Processor (LPE-cores up to 3.40 GHz P-cores up to 4.50 GHz),Integrated Graphics,16 GB LPDDR5X-8533MT/s (Soldered),256 GB SSD M.2 2280 PCIe Gen4 TLC Opal,"14"" WUXGA (1920 x 1200), IPS, Anti-Reflection/Anti-Smudge, Touch, 45%NTSC, 400 nits, 60Hz, DBEF5",,,"OS: Windows 11 Home 64 | Warranty: 1 Year Courier or Carry-in | The ThinkPad T14s 2-in-1 Gen 2 offers a versatile design with a 14"" touch display and anti-reflection technology. Powered by Intel® Core™ Ultra 5, 16GB memory, and 256GB SSD, it ensures smooth performance for business professionals. Includes a fingerprint reader and backlit keyboard for enhanced security and convenience."
